state,district,year_month,pincode,age_0_5,age_5_17,age_18_greater
Chhattisgarh,Sukma,2025-05,3952924,15,15,0
Chhattisgarh,Sukma,2025-06,2964695,11,15,0
Chhattisgarh,Sukma,2025-07,1482347,6,0,0
Chhattisgarh,Sukma,2025-08,3458806,12,23,0
Chhattisgarh,Sukma,2025-09,2964688,17,8,2
Chhattisgarh,Sukma,2025-10,2964695,14,10,0
Chhattisgarh,Sukma,2025-11,3952924,14,9,3
Chhattisgarh,Sukma,2025-12,2964698,7,13,3
Chhattisgarh,Sukma,NaT,79552592,523,374,12
Chhattisgarh,Surajpur,2025-01,6463723,47,10,0
Chhattisgarh,Surajpur,2025-02,7955512,65,21,1
Chhattisgarh,Surajpur,2025-03,6961176,39,8,0
Chhattisgarh,Surajpur,2025-04,3977811,15,2,0
Chhattisgarh,Surajpur,2025-05,7458392,47,11,0
Chhattisgarh,Surajpur,2025-06,5966381,44,14,0
Chhattisgarh,Surajpur,2025-07,3977593,18,11,0
Chhattisgarh,Surajpur,2025-08,9447188,91,23,0
Chhattisgarh,Surajpur,2025-09,9447184,85,16,0
Chhattisgarh,Surajpur,2025-10,7955612,85,22,1
Chhattisgarh,Surajpur,2025-11,7955406,58,21,0
Chhattisgarh,Surajpur,2025-12,8949744,77,28,1
Chhattisgarh,Surajpur,NaT,198886651,1579,533,4
Chhattisgarh,Surguja,2025-01,7954025,73,10,0
Chhattisgarh,Surguja,2025-02,7953910,98,33,0
Chhattisgarh,Surguja,2025-03,6959779,47,8,1
Chhattisgarh,Surguja,2025-04,2982774,26,7,0
Chhattisgarh,Surguja,2025-05,8451239,67,23,0
Chhattisgarh,Surguja,2025-06,7953906,63,14,0
Chhattisgarh,Surguja,2025-07,4971226,31,18,0
Chhattisgarh,Surguja,2025-08,10439704,101,32,0
Chhattisgarh,Surguja,2025-09,7954017,99,21,0
Chhattisgarh,Surguja,2025-10,7456788,82,17,0
Chhattisgarh,Surguja,2025-11,9445473,108,21,0
Chhattisgarh,Surguja,2025-12,9445478,92,24,0
Chhattisgarh,Surguja,NaT,202822912,1979,451,10
Chhattisgarh,Uttar Bastar Kanker,2025-01,494635,1,0,0
Chhattisgarh,Uttar Bastar Kanker,2025-02,7418095,21,10,0
Chhattisgarh,Uttar Bastar Kanker,2025-03,4450774,18,4,0
Chhattisgarh,Uttar Bastar Kanker,2025-04,3462627,10,0,0
Chhattisgarh,Uttar Bastar Kanker,2025-05,4946300,15,4,0
Chhattisgarh,Uttar Bastar Kanker,2025-06,5934071,19,3,0
Chhattisgarh,Uttar Bastar Kanker,2025-07,3461669,10,2,0
Chhattisgarh,Uttar Bastar Kanker,2025-08,5440192,14,7,0
Chhattisgarh,Uttar Bastar Kanker,2025-09,7417429,27,0,0
Chhattisgarh,Uttar Bastar Kanker,2025-10,6429421,17,2,0
Chhattisgarh,Uttar Bastar Kanker,2025-11,7417980,12,7,0
Chhattisgarh,Uttar Bastar Kanker,2025-12,4945613,15,1,0
Chhattisgarh,Uttar Bastar Kanker,NaT,147865754,539,122,8
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-01,396230,1,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-02,792460,2,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-03,396230,1,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-05,396230,0,1,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-06,396230,0,1,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-08,396230,1,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-09,396230,1,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-10,792460,2,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-11,396230,1,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,NaT,5150990,13,1,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-01,1188658,16,0,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-02,1981175,35,3,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-03,1981175,25,0,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-04,792470,6,1,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-05,1188700,4,0,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-06,792460,7,1,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-07,792470,5,1,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-08,1981165,22,2,1
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-09,2377363,29,3,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-10,1981128,17,7,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-11,1584935,36,2,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-12,2773603,28,2,1
Dadra And Nagar Haveli,Dadra And Nagar Haveli,NaT,44774151,439,49,2
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-01,396230,0,1,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-02,396230,4,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-03,396230,1,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-04,792470,1,2,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-05,396230,0,0,1
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-06,396230,1,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-08,396230,1,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-09,1188663,3,3,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-10,792460,4,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-11,396230,2,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-12,1584888,3,1,1
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,NaT,15452993,50,3,6
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-02,792420,3,0,0
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-03,792420,2,0,1
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-08,396220,2,0,0
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-10,1188640,4,0,0
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-11,792420,1,2,0
Dadra And Nagar Haveli And Daman And Diu,Daman,NaT,12282600,37,3,8
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-01,362540,1,0,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-02,362570,1,0,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-03,362540,1,0,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-06,362520,0,3,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-09,362570,1,0,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-11,362520,0,1,2
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-12,362520,1,0,0
Dadra And Nagar Haveli And Daman And Diu,Diu,NaT,3987930,7,2,2
Daman & Diu,Daman,2025-02,396210,1,0,0
Daman & Diu,Daman,2025-04,396210,1,0,0
Daman & Diu,Daman,NaT,2773480,6,1,0
Daman & Diu,Diu,2025-02,362570,1,0,0
Daman & Diu,Diu,2025-08,362570,1,0,0
Daman & Diu,Diu,2025-12,362570,2,0,0
Daman & Diu,Diu,NaT,2900380,8,0,0
Daman And Diu,Daman,2025-01,396210,2,1,0
Daman And Diu,Daman,2025-02,1188645,2,1,0
Daman And Diu,Daman,2025-03,396215,0,1,0
Daman And Diu,Daman,2025-08,396210,2,1,0
Daman And Diu,Daman,2025-09,792420,1,1,0
Daman And Diu,Daman,2025-11,792435,2,0,0
Daman And Diu,Daman,NaT,12282580,38,6,0
Daman And Diu,Diu,2025-02,362570,1,0,0
Daman And Diu,Diu,2025-05,362540,1,0,0
Daman And Diu,Diu,2025-07,362540,1,0,0
Daman And Diu,Diu,2025-08,725140,2,1,0
Daman And Diu,Diu,2025-09,1087680,6,0,0
Daman And Diu,Diu,2025-10,362570,1,0,0
Daman And Diu,Diu,2025-11,362570,1,0,0
Daman And Diu,Diu,2025-12,1450150,4,0,0
Daman And Diu,Diu,NaT,13414450,43,1,0
Delhi,Central Delhi,2025-01,2200418,1231,538,99
Delhi,Central Delhi,2025-02,1650291,55,25,3
Delhi,Central Delhi,2025-03,1320166,27,11,1
Delhi,Central Delhi,2025-04,660085,19,6,0
Delhi,Central Delhi,2025-05,1210171,31,13,2
Delhi,Central Delhi,2025-06,1430229,45,13,4
Delhi,Central Delhi,2025-07,1320168,21,6,4
Delhi,Central Delhi,2025-08,2090374,59,17,3
Delhi,Central Delhi,2025-09,1540175,46,11,2
Delhi,Central Delhi,2025-10,1210154,46,21,0
Delhi,Central Delhi,2025-11,1650291,42,15,1
Delhi,Central Delhi,2025-12,1650294,46,13,1
Delhi,Central Delhi,NaT,35535141,1093,304,73
Delhi,East Delhi,2025-01,2531725,3707,1397,165
Delhi,East Delhi,2025-02,1761123,215,42,1
Delhi,East Delhi,2025-03,1651070,90,18,2
Delhi,East Delhi,2025-04,880583,88,16,0
Delhi,East Delhi,2025-05,1540976,106,39,0
Delhi,East Delhi,2025-06,1651029,107,31,1
Delhi,East Delhi,2025-07,1761123,68,14,0
Delhi,East Delhi,2025-08,1651008,126,40,4
Delhi,East Delhi,2025-09,1540976,126,33,2
Delhi,East Delhi,2025-10,1430908,132,54,3
Delhi,East Delhi,2025-11,1651029,109,25,4
Delhi,East Delhi,2025-12,1540976,103,23,1
Delhi,East Delhi,NaT,43037411,3078,726,40
Delhi,Najafgarh,2025-02,220086,2,0,0
Delhi,Najafgarh,2025-03,110043,1,0,0
Delhi,Najafgarh,2025-05,110043,1,0,0
Delhi,Najafgarh,2025-06,220086,3,1,0
Delhi,Najafgarh,2025-07,110043,1,0,0
Delhi,Najafgarh,2025-08,110043,1,0,0
Delhi,Najafgarh,2025-10,110043,1,0,0
Delhi,Najafgarh,2025-12,110043,0,2,0
Delhi,Najafgarh,NaT,1650645,11,6,0
Delhi,New Delhi,2025-01,1320395,796,455,207
Delhi,New Delhi,2025-02,550067,9,1,0
Delhi,New Delhi,2025-03,110001,1,0,0
Delhi,New Delhi,2025-04,110021,1,0,0
Delhi,New Delhi,2025-05,110001,2,1,0
Delhi,New Delhi,2025-06,440044,2,3,0
Delhi,New Delhi,2025-07,110001,2,0,0
Delhi,New Delhi,2025-08,110001,2,0,0
Delhi,New Delhi,2025-09,440044,5,1,1
Delhi,New Delhi,2025-10,330023,6,1,0
Delhi,New Delhi,2025-11,440044,7,0,1
Delhi,New Delhi,2025-12,330023,4,2,0
Delhi,New Delhi,NaT,7370691,81,38,8
Delhi,North Delhi,2025-01,1320460,957,573,52
Delhi,North Delhi,2025-02,880302,66,33,1
Delhi,North Delhi,2025-03,880302,41,23,0
Delhi,North Delhi,2025-04,660289,24,14,0
Delhi,North Delhi,2025-05,550235,44,23,0
Delhi,North Delhi,2025-06,880302,74,23,2
Delhi,North Delhi,2025-07,770248,38,8,0
Delhi,North Delhi,2025-08,990386,55,23,0
Delhi,North Delhi,2025-09,880302,58,12,1
Delhi,North Delhi,2025-10,880302,69,22,1
Delhi,North Delhi,2025-11,770248,60,16,0
Delhi,North Delhi,2025-12,880302,57,15,1
Delhi,North Delhi,NaT,21677227,1605,445,23
Delhi,North East,2025-01,660480,29,12,0
Delhi,North East,2025-02,660480,67,15,0
Delhi,North East,2025-03,440333,13,7,1
Delhi,North East,2025-04,330240,14,13,0
Delhi,North East,2025-05,440334,28,14,0
Delhi,North East,2025-06,660480,35,17,0
Delhi,North East,2025-07,660480,15,3,0
Delhi,North East,2025-08,660480,44,17,0
Delhi,North East,2025-09,660480,47,13,0
Delhi,North East,2025-10,550386,33,10,0
Delhi,North East,2025-11,660480,31,8,0
Delhi,North East,2025-12,660480,32,7,0
Delhi,North East,NaT,15741349,940,272,1
Delhi,North East   *,NaT,110053,2,0,0
Delhi,North East Delhi,2025-01,1210785,3958,2185,41
Delhi,North East Delhi,2025-02,880544,209,74,0
Delhi,North East Delhi,2025-03,770491,108,46,0
Delhi,North East Delhi,2025-04,550366,72,26,0
Delhi,North East Delhi,2025-05,770451,93,33,1
Delhi,North East Delhi,2025-06,880544,113,72,3
Delhi,North East Delhi,2025-07,880544,50,25,0
Delhi,North East Delhi,2025-08,990634,156,47,0
Delhi,North East Delhi,2025-09,880544,127,48,0
Delhi,North East Delhi,2025-10,880544,161,47,0
Delhi,North East Delhi,2025-11,880544,111,43,0
Delhi,North East Delhi,2025-12,880544,105,36,0
Delhi,North East Delhi,NaT,23555019,3036,1067,20
Delhi,North West Delhi,2025-01,4292182,2880,1108,157
Delhi,North West Delhi,2025-02,3631884,418,104,6
Delhi,North West Delhi,2025-03,3301777,184,48,3
Delhi,North West Delhi,2025-04,2091089,154,52,2
Delhi,North West Delhi,2025-05,3521873,184,36,2
Delhi,North West Delhi,2025-06,3521802,250,90,17
Delhi,North West Delhi,2025-07,3081459,134,21,4
Delhi,North West Delhi,2025-08,3521827,300,72,7
Delhi,North West Delhi,2025-09,3741999,258,65,4
Delhi,North West Delhi,2025-10,3301752,324,79,6
Delhi,North West Delhi,2025-11,3631922,238,81,3
Delhi,North West Delhi,2025-12,3631851,238,62,11
Delhi,North West Delhi,NaT,90136900,6833,1475,133
Delhi,Shahdara,2025-01,770411,826,389,48
Delhi,Shahdara,2025-02,660440,18,6,0
Delhi,Shahdara,2025-03,550366,9,0,0
Delhi,Shahdara,2025-04,220125,2,0,0
Delhi,Shahdara,2025-05,440273,12,3,0
Delhi,Shahdara,2025-06,550305,2,5,5
Delhi,Shahdara,2025-07,330220,1,3,0
Delhi,Shahdara,2025-08,770491,18,6,0
Delhi,Shahdara,2025-09,660400,13,2,0
Delhi,Shahdara,2025-10,880546,12,5,0
Delhi,Shahdara,2025-11,660400,10,4,0
Delhi,Shahdara,2025-12,770493,11,6,0
Delhi,Shahdara,NaT,14859451,187,86,11
Delhi,South Delhi,2025-01,5611986,2193,854,243
Delhi,South Delhi,2025-02,4181504,327,90,5
Delhi,South Delhi,2025-03,3411305,138,48,7
Delhi,South Delhi,2025-04,2530904,118,34,1
Delhi,South Delhi,2025-05,3301286,184,41,2
Delhi,South Delhi,2025-06,3961464,196,59,6
Delhi,South Delhi,2025-07,3521384,123,39,2
Delhi,South Delhi,2025-08,4401700,249,66,15
Delhi,South Delhi,2025-09,3961454,235,58,5
Delhi,South Delhi,2025-10,3631364,257,71,5
Delhi,South Delhi,2025-11,4071524,183,58,3
Delhi,South Delhi,2025-12,3961475,190,51,3
Delhi,South Delhi,NaT,97496213,5745,1311,180
Delhi,South East Delhi,2025-02,220050,4,0,0
Delhi,South East Delhi,2025-03,110025,1,1,0
Delhi,South East Delhi,2025-05,220050,1,3,0
Delhi,South East Delhi,2025-06,110025,2,0,0
Delhi,South East Delhi,2025-07,110025,2,0,0
Delhi,South East Delhi,2025-08,110025,1,0,0
Delhi,South East Delhi,2025-09,110025,1,0,0
Delhi,South East Delhi,2025-10,110025,1,0,0
Delhi,South East Delhi,2025-11,110025,0,1,0
Delhi,South East Delhi,2025-12,220050,5,0,0
Delhi,South East Delhi,NaT,2640600,28,4,5
Delhi,South West Delhi,2025-01,4842232,1782,734,171
Delhi,South West Delhi,2025-02,4622168,215,47,2
Delhi,South West Delhi,2025-03,3961903,105,20,7
Delhi,South West Delhi,2025-04,1870891,65,31,3
Delhi,South West Delhi,2025-05,3411507,72,30,5
Delhi,South West Delhi,2025-06,4732183,147,47,7
Delhi,South West Delhi,2025-07,2971359,65,24,13
Delhi,South West Delhi,2025-08,5392488,168,49,11
Delhi,South West Delhi,2025-09,4732149,161,34,5
Delhi,South West Delhi,2025-10,3741765,173,38,5
Delhi,South West Delhi,2025-11,3961873,142,35,7
Delhi,South West Delhi,2025-12,4402001,157,56,8
Delhi,South West Delhi,NaT,103667630,3699,800,115
Delhi,West Delhi,2025-01,3411234,8153,2936,796
Delhi,West Delhi,2025-02,2200874,275,66,4
Delhi,West Delhi,2025-03,1870691,120,29,2
Delhi,West Delhi,2025-04,1540641,146,33,2
Delhi,West Delhi,2025-05,1650634,104,37,0
Delhi,West Delhi,2025-06,2200874,193,46,6
Delhi,West Delhi,2025-07,1870710,70,25,3
Delhi,West Delhi,2025-08,2090801,177,53,7
Delhi,West Delhi,2025-09,2531015,317,96,58
Delhi,West Delhi,2025-10,2090848,203,43,4
Delhi,West Delhi,2025-11,2090831,160,43,4
Delhi,West Delhi,2025-12,2200874,175,45,4
Delhi,West Delhi,NaT,49519792,3907,953,119
Goa,Bardez,NaT,807014,2,0,0
Goa,North Goa,2025-01,11291832,47,16,13
Goa,North Goa,2025-02,10084007,18,8,7
Goa,North Goa,2025-03,6857726,18,4,3
Goa,North Goa,2025-04,6049285,14,2,1
Goa,North Goa,2025-05,11696896,35,5,2
Goa,North Goa,2025-06,8068904,24,5,0
Goa,North Goa,2025-07,4033703,14,3,0
Goa,North Goa,2025-08,14116696,57,5,1
Goa,North Goa,2025-09,9680032,34,5,2
Goa,North Goa,2025-10,10083709,38,6,1
Goa,North Goa,2025-11,10084675,29,4,0
Goa,North Goa,2025-12,11294130,35,2,3
Goa,North Goa,NaT,244838514,746,81,66
Goa,South Goa,2025-01,8881209,20,7,2
Goa,South Goa,2025-02,5652004,12,5,1
Goa,South Goa,2025-03,5248295,14,4,1
Goa,South Goa,2025-04,5248327,18,3,1
Goa,South Goa,2025-05,10899781,23,6,7
Goa,South Goa,2025-06,4844486,14,2,0
Goa,South Goa,2025-07,2825951,10,0,0
Goa,South Goa,2025-08,11707427,34,7,3
Goa,South Goa,2025-09,6055740,17,4,2
Goa,South Goa,2025-10,8073893,22,2,1
Goa,South Goa,2025-11,8881233,29,3,3
Goa,South Goa,2025-12,9285030,28,6,1
Goa,South Goa,NaT,169554217,564,59,42
Gujarat,Ahmadabad,2025-01,12950788,3419,2074,240
Gujarat,Ahmadabad,2025-02,11039935,29,6,0
Gujarat,Ahmadabad,2025-03,6472244,10,11,0
Gujarat,Ahmadabad,2025-04,5325156,15,3,0
Gujarat,Ahmadabad,2025-05,4952109,13,4,0
Gujarat,Ahmadabad,2025-06,6089762,18,5,0
Gujarat,Ahmadabad,2025-07,3431716,4,5,0
Gujarat,Ahmadabad,2025-08,12184337,37,12,0
Gujarat,Ahmadabad,2025-09,9904361,25,8,0
Gujarat,Ahmadabad,2025-10,9899699,28,5,0
Gujarat,Ahmadabad,2025-11,9909671,20,14,0
Gujarat,Ahmadabad,2025-12,9514576,23,14,0
Gujarat,Ahmadabad,NaT,172187622,464,161,0
Gujarat,Ahmedabad,2025-01,38910279,1514,880,164
Gujarat,Ahmedabad,2025-02,49202759,500,214,6
Gujarat,Ahmedabad,2025-03,35456285,296,127,7
Gujarat,Ahmedabad,2025-04,24032576,173,115,4
Gujarat,Ahmedabad,2025-05,28992909,177,94,6
Gujarat,Ahmedabad,2025-06,39650309,252,102,8
Gujarat,Ahmedabad,2025-07,22883281,113,46,12
Gujarat,Ahmedabad,2025-08,54551849,440,210,10
Gujarat,Ahmedabad,2025-09,48433727,440,168,5
Gujarat,Ahmedabad,2025-10,41957677,389,170,9
Gujarat,Ahmedabad,2025-11,46529067,397,176,13
Gujarat,Ahmedabad,2025-12,44234483,366,203,14
Gujarat,Ahmedabad,NaT,1033884678,7787,3174,349
Gujarat,Amreli,2025-01,12049704,776,186,109
Gujarat,Amreli,2025-02,17536090,94,19,3
Gujarat,Amreli,2025-03,11325212,74,13,3
Gujarat,Amreli,2025-04,8767090,48,5,1
Gujarat,Amreli,2025-05,5114300,18,4,0
Gujarat,Amreli,2025-06,9499595,50,8,8
Gujarat,Amreli,2025-07,6942530,25,2,8
Gujarat,Amreli,2025-08,15711278,76,17,4
Gujarat,Amreli,2025-09,15347987,97,13,1
Gujarat,Amreli,2025-10,17535818,95,12,2
Gujarat,Amreli,2025-11,13150178,79,14,7
Gujarat,Amreli,2025-12,14249016,83,17,5
Gujarat,Amreli,NaT,291878031,1945,277,95
Gujarat,Anand,2025-01,19802245,1293,309,236
Gujarat,Anand,2025-02,26009988,153,19,6
Gujarat,Anand,2025-03,15529107,110,15,5
Gujarat,Anand,2025-04,8544142,44,5,0
Gujarat,Anand,2025-05,8544757,41,4,1
Gujarat,Anand,2025-06,15531534,45,7,19
Gujarat,Anand,2025-07,7764576,22,3,7
Gujarat,Anand,2025-08,25241340,143,16,6
Gujarat,Anand,2025-09,26016097,166,22,1
Gujarat,Anand,2025-10,25623221,134,22,5
Gujarat,Anand,2025-11,25625924,130,18,9
Gujarat,Anand,2025-12,23294044,153,16,2
Gujarat,Anand,NaT,549403875,3182,372,239
Gujarat,Arvalli,2025-01,7283003,653,139,52
Gujarat,Arvalli,2025-02,8816044,48,6,1
Gujarat,Arvalli,2025-03,6133117,26,6,0
Gujarat,Arvalli,2025-04,4599794,17,6,0
Gujarat,Arvalli,2025-05,2299857,7,1,0
Gujarat,Arvalli,2025-06,3449733,7,2,0
Gujarat,Arvalli,2025-07,2299652,2,0,6
Gujarat,Arvalli,2025-08,11882696,49,14,2
Gujarat,Arvalli,2025-09,9582849,61,13,0
Gujarat,Arvalli,2025-10,6516170,33,7,2
Gujarat,Arvalli,2025-11,7666291,42,8,10
Gujarat,Arvalli,2025-12,8049539,52,3,0
Gujarat,Arvalli,NaT,176321931,955,117,44
Gujarat,Banas Kantha,2025-01,10405105,5452,6463,607
Gujarat,Banas Kantha,2025-02,2312396,7,1,0
Gujarat,Banas Kantha,2025-03,1541835,4,0,0
Gujarat,Banas Kantha,2025-04,385505,0,1,0
Gujarat,Banas Kantha,2025-06,385545,0,1,0
Gujarat,Banas Kantha,2025-08,770536,2,0,0
Gujarat,Banas Kantha,2025-09,1156071,5,2,0
Gujarat,Banas Kantha,2025-10,1926052,8,1,0
Gujarat,Banas Kantha,2025-11,385330,1,0,0
Gujarat,Banas Kantha,2025-12,770311,5,1,0
Gujarat,Banas Kantha,NaT,38532954,513,249,175
Gujarat,Banaskantha,2025-01,23123874,3036,2247,1189
Gujarat,Banaskantha,2025-02,20040776,289,190,5
Gujarat,Banaskantha,2025-03,16186794,133,124,8
Gujarat,Banaskantha,2025-04,10020513,125,104,12
Gujarat,Banaskantha,2025-05,8477838,44,14,0
Gujarat,Banaskantha,2025-06,17343406,90,46,24
Gujarat,Banaskantha,2025-07,6936981,31,22,24
Gujarat,Banaskantha,2025-08,15029230,111,46,9
Gujarat,Banaskantha,2025-09,18113445,180,93,3
Gujarat,Banaskantha,2025-10,17342591,135,120,24
Gujarat,Banaskantha,2025-11,17342496,222,122,12
Gujarat,Banaskantha,2025-12,18112830,217,138,14
Gujarat,Banaskantha,NaT,419307075,5331,2515,311
Gujarat,Bharuch,2025-01,14920231,540,131,48
Gujarat,Bharuch,2025-02,18840552,127,14,1
Gujarat,Bharuch,2025-03,10601707,87,9,2
Gujarat,Bharuch,2025-04,7458437,31,5,0
Gujarat,Bharuch,2025-05,7454285,30,5,0
Gujarat,Bharuch,2025-06,7065721,26,6,4
Gujarat,Bharuch,2025-07,6671425,25,3,4
Gujarat,Bharuch,2025-08,20020932,126,14,0
Gujarat,Bharuch,2025-09,18849652,124,13,0
Gujarat,Bharuch,2025-10,14911652,103,16,3
Gujarat,Bharuch,2025-11,16880817,121,9,1
Gujarat,Bharuch,2025-12,17668761,131,14,1
Gujarat,Bharuch,NaT,368214819,2274,269,34
Gujarat,Bhavnagar,2025-01,18938778,2512,512,176
Gujarat,Bhavnagar,2025-02,22947456,276,28,6
Gujarat,Bhavnagar,2025-03,18211617,138,21,12
Gujarat,Bhavnagar,2025-04,12021824,72,31,5
Gujarat,Bhavnagar,2025-05,13476884,74,14,0
Gujarat,Bhavnagar,2025-06,20033128,155,18,11
Gujarat,Bhavnagar,2025-07,11653890,64,6,5
Gujarat,Bhavnagar,2025-08,23313192,216,42,13
Gujarat,Bhavnagar,2025-09,23674673,257,37,4
Gujarat,Bhavnagar,2025-10,20762875,203,35,18
Gujarat,Bhavnagar,2025-11,22220248,226,35,11
Gujarat,Bhavnagar,2025-12,24772314,292,47,22
Gujarat,Bhavnagar,NaT,442553881,3935,483,162
Gujarat,Botad,2025-01,5539471,1394,334,77
Gujarat,Botad,2025-02,5211785,36,7,2
Gujarat,Botad,2025-03,4464790,28,5,9
Gujarat,Botad,2025-04,2970625,14,1,3
Gujarat,Botad,2025-05,1494220,12,0,0
Gujarat,Botad,2025-06,2240945,9,2,2
Gujarat,Botad,2025-07,2241150,8,0,0
Gujarat,Botad,2025-08,7086910,44,11,0
Gujarat,Botad,2025-09,5611793,50,5,0
Gujarat,Botad,2025-10,3733985,26,7,0
Gujarat,Botad,2025-11,5975138,23,6,2
Gujarat,Botad,2025-12,5592705,56,3,1
Gujarat,Botad,NaT,103424644,602,93,75
Gujarat,Chhotaudepur,2025-01,8605395,1294,1035,389
Gujarat,Chhotaudepur,2025-02,6649525,33,8,0
Gujarat,Chhotaudepur,2025-03,4693796,20,6,0
Gujarat,Chhotaudepur,2025-04,3129268,8,3,2
Gujarat,Chhotaudepur,2025-05,3129268,11,2,0
Gujarat,Chhotaudepur,2025-06,5476146,11,4,18
Gujarat,Chhotaudepur,2025-07,2738093,0,2,35
Gujarat,Chhotaudepur,2025-08,7823616,35,20,13
Gujarat,Chhotaudepur,2025-09,7041330,33,19,2
Gujarat,Chhotaudepur,2025-10,7823023,50,18,14
Gujarat,Chhotaudepur,2025-11,7040833,34,5,7
Gujarat,Chhotaudepur,2025-12,6649646,20,15,36
Gujarat,Chhotaudepur,NaT,138081777,666,166,73
Gujarat,Dahod,2025-01,16345979,1681,1608,1092
Gujarat,Dahod,2025-02,10897354,209,114,8
Gujarat,Dahod,2025-03,8951515,86,88,12
Gujarat,Dahod,2025-04,4281190,14,15,1
Gujarat,Dahod,2025-05,7783585,49,24,0
Gujarat,Dahod,2025-06,8951345,56,48,6
Gujarat,Dahod,2025-07,5448647,29,18,4
Gujarat,Dahod,2025-08,12065050,173,115,5
Gujarat,Dahod,2025-09,10897354,138,113,3
Gujarat,Dahod,2025-10,10897354,122,108,4
Gujarat,Dahod,2025-11,10508214,106,122,4
Gujarat,Dahod,2025-12,9729932,147,118,9
Gujarat,Dahod,NaT,241298828,2531,1400,129
Gujarat,Dang,2025-01,1578852,531,179,162
Gujarat,Devbhumi Dwarka,2025-01,8306088,741,234,139
Gujarat,Devbhumi Dwarka,2025-02,6862878,57,5,1
Gujarat,Devbhumi Dwarka,2025-03,4333943,21,7,2
Gujarat,Devbhumi Dwarka,2025-04,4694552,22,3,2
Gujarat,Devbhumi Dwarka,2025-05,1806590,10,3,0
Gujarat,Devbhumi Dwarka,2025-06,5056517,21,3,8
Gujarat,Devbhumi Dwarka,2025-07,2167657,9,3,0
Gujarat,Devbhumi Dwarka,2025-08,6861781,34,12,2
Gujarat,Devbhumi Dwarka,2025-09,6500242,40,6,2
Gujarat,Devbhumi Dwarka,2025-10,4694822,24,7,0
Gujarat,Devbhumi Dwarka,2025-11,6862155,33,10,0
Gujarat,Devbhumi Dwarka,2025-12,6862874,57,11,1
Gujarat,Devbhumi Dwarka,NaT,146266140,776,118,66
Gujarat,Dohad,2025-01,12454275,3897,6713,629
Gujarat,Dohad,2025-02,7784036,58,39,0
Gujarat,Dohad,2025-03,4280775,23,25,0
Gujarat,Dohad,2025-04,1167507,5,4,0
Gujarat,Dohad,2025-05,3891485,19,9,0
Gujarat,Dohad,2025-06,4670144,20,13,0
