state,district,year_month,pincode,bio_age_5_17,bio_age_17_,month,pincode_lag_1,pincode_lag_2,pincode_lag_12,bio_age_5_17_lag_1,bio_age_5_17_lag_2,bio_age_5_17_lag_12,bio_age_17__lag_1,bio_age_17__lag_2,bio_age_17__lag_12,pincode_roll_3,pincode_roll_6,bio_age_5_17_roll_3,bio_age_5_17_roll_6,bio_age_17__roll_3,bio_age_17__roll_6,pincode_growth,bio_age_5_17_growth,bio_age_17__growth
Haryana,Karnal,2025-10-01,5546497,521,838,10.0,5942654.0,5942601.0,,536.0,458.0,,1001.0,856.0,,5810584.0,5634491.0,505.0,513.3333333333334,898.3333333333334,862.0,-0.06666331238534162,-0.027985074626865725,-0.16283716283716287
Haryana,Karnal,2025-11-01,5942601,692,1071,11.0,5546497.0,5942654.0,,521.0,536.0,,838.0,1001.0,,5810584.0,5744533.833333333,583.0,545.8333333333334,970.0,913.8333333333334,0.07141516528360148,0.32821497120921306,0.2780429594272076
Haryana,Karnal,2025-12-01,5678561,528,933,12.0,5942601.0,5546497.0,,692.0,521.0,,1071.0,838.0,,5722553.0,5612482.333333333,580.3333333333334,503.6666666666667,947.3333333333334,868.8333333333334,-0.04443172274228069,-0.23699421965317924,-0.12885154061624648
Haryana,Karnal,,85045149,7502,10827,,5678561.0,5942601.0,15186714.0,528.0,692.0,19109.0,933.0,1071.0,40974.0,32222103.666666668,19016343.833333332,2907.3333333333335,1706.1666666666667,4277.0,2587.6666666666665,13.976531730485945,13.208333333333334,10.604501607717042
Haryana,Kurukshetra,2025-01-01,12522654,14516,31113,1.0,,,,,,,,,,,,,,,,,,
Haryana,Kurukshetra,2025-02-01,5036166,518,870,2.0,12522654.0,,,14516.0,,,31113.0,,,,,,,,,-0.5978355706386203,-0.9643152383576743,-0.9720374120142705
Haryana,Kurukshetra,2025-03-01,5444572,421,826,3.0,5036166.0,12522654.0,,518.0,14516.0,,870.0,31113.0,,7667797.333333333,,5151.666666666667,,10936.333333333334,,0.08109462634869469,-0.18725868725868722,-0.05057471264367819
Haryana,Kurukshetra,2025-04-01,4763997,271,448,4.0,5444572.0,5036166.0,,421.0,518.0,,826.0,870.0,,5081578.333333333,,403.3333333333333,,714.6666666666666,,-0.125000642842082,-0.3562945368171021,-0.4576271186440678
Haryana,Kurukshetra,2025-05-01,4627756,301,548,5.0,4763997.0,5444572.0,,271.0,421.0,,448.0,826.0,,4945441.666666667,,331.0,,607.3333333333334,,-0.028598044877022333,0.11070110701107017,0.2232142857142858
Haryana,Kurukshetra,2025-06-01,5036315,364,646,6.0,4627756.0,4763997.0,,301.0,271.0,,548.0,448.0,,4809356.0,6238576.666666667,312.0,2731.8333333333335,547.3333333333334,5741.833333333333,0.08828447307939302,0.20930232558139528,0.17883211678832112
Haryana,Kurukshetra,2025-07-01,3539023,158,399,7.0,5036315.0,4627756.0,,364.0,301.0,,646.0,548.0,,4401031.333333333,4741304.833333333,274.3333333333333,338.8333333333333,531.0,622.8333333333334,-0.2972991165167389,-0.5659340659340659,-0.38235294117647056
Haryana,Kurukshetra,2025-08-01,5172186,369,624,8.0,3539023.0,5036315.0,,158.0,364.0,,399.0,646.0,,4582508.0,4763974.833333333,297.0,314.0,556.3333333333334,581.8333333333334,0.46147284151586465,1.3354430379746836,0.5639097744360901
Haryana,Kurukshetra,2025-09-01,5036364,496,797,9.0,5172186.0,3539023.0,,369.0,158.0,,624.0,399.0,,4582524.333333333,4695940.166666667,341.0,326.5,606.6666666666666,577.0,-0.026260076493768825,0.34417344173441733,0.27724358974358965
Haryana,Kurukshetra,2025-10-01,5172198,371,766,10.0,5036364.0,5172186.0,,496.0,369.0,,797.0,624.0,,5126916.0,4763973.666666667,412.0,343.1666666666667,729.0,630.0,0.026970647872155418,-0.2520161290322581,-0.038895859473023875
Haryana,Kurukshetra,2025-11-01,5172186,428,827,11.0,5172198.0,5036364.0,,371.0,496.0,,766.0,797.0,,5126916.0,4854712.0,431.6666666666667,364.3333333333333,796.6666666666666,676.5,-2.320096794461435e-06,0.1536388140161724,0.07963446475195823
Haryana,Kurukshetra,2025-12-01,4491637,390,681,12.0,5172186.0,5172198.0,,428.0,371.0,,827.0,766.0,,4945340.333333333,4763932.333333333,396.3333333333333,368.6666666666667,758.0,682.3333333333334,-0.13157860138827182,-0.08878504672897192,-0.17654171704957677
Haryana,Kurukshetra,,70099235,4755,8089,,4491637.0,5172186.0,12522654.0,390.0,428.0,14516.0,681.0,827.0,31113.0,26587686.0,15857301.0,1857.6666666666667,1134.8333333333333,3199.0,1964.0,14.606611798771807,11.192307692307692,10.878120411160058
Haryana,Mahendragarh,2025-01-01,7750469,10680,18052,1.0,,,,,,,,,,,,,,,,,,
Haryana,Mahendragarh,2025-02-01,2952561,389,447,2.0,7750469.0,,,10680.0,,,18052.0,,,,,,,,,-0.6190474408709976,-0.9635767790262172,-0.9752382007533791
Haryana,Mahendragarh,2025-03-01,3321642,412,476,3.0,2952561.0,7750469.0,,389.0,10680.0,,447.0,18052.0,,4674890.666666667,,3827.0,,6325.0,,0.1250036832431236,0.059125964010282805,0.06487695749440725
Haryana,Mahendragarh,2025-04-01,2952569,298,368,4.0,3321642.0,2952561.0,,412.0,389.0,,476.0,447.0,,3075590.6666666665,,366.3333333333333,,430.3333333333333,,-0.1111116128709837,-0.2766990291262136,-0.22689075630252098
Haryana,Mahendragarh,2025-05-01,2829538,259,388,5.0,2952569.0,3321642.0,,298.0,412.0,,368.0,476.0,,3034583.0,,323.0,,410.6666666666667,,-0.041669136267433515,-0.1308724832214765,0.05434782608695654
Haryana,Mahendragarh,2025-06-01,2952539,348,405,6.0,2829538.0,2952569.0,,259.0,298.0,,388.0,368.0,,2911548.6666666665,3793219.6666666665,301.6666666666667,2064.3333333333335,387.0,3356.0,0.043470347456015856,0.3436293436293436,0.04381443298969079
Haryana,Mahendragarh,2025-07-01,2706498,226,271,7.0,2952539.0,2829538.0,,348.0,259.0,,405.0,388.0,,2829525.0,2952557.8333333335,277.6666666666667,322.0,354.6666666666667,392.5,-0.08333200679144293,-0.3505747126436781,-0.33086419753086416
Haryana,Mahendragarh,2025-08-01,2952561,369,423,8.0,2706498.0,2952539.0,,226.0,348.0,,271.0,405.0,,2870532.6666666665,2952557.8333333335,314.3333333333333,318.6666666666667,366.3333333333333,388.5,0.09091564080224712,0.6327433628318584,0.5608856088560885
Haryana,Mahendragarh,2025-09-01,2706514,324,418,9.0,2952561.0,2706498.0,,369.0,226.0,,423.0,271.0,,2788524.3333333335,2850036.5,306.3333333333333,304.0,370.6666666666667,378.8333333333333,-0.08333341800558902,-0.12195121951219512,-0.011820330969267157
Haryana,Mahendragarh,2025-10-01,2706531,340,331,10.0,2706514.0,2952561.0,,324.0,369.0,,418.0,423.0,,2788535.3333333335,2809030.1666666665,344.3333333333333,311.0,390.6666666666667,372.6666666666667,6.281142458597344e-06,0.04938271604938271,-0.20813397129186606
Haryana,Mahendragarh,2025-11-01,2952561,467,514,11.0,2706531.0,2706514.0,,340.0,324.0,,331.0,418.0,,2788535.3333333335,2829534.0,377.0,345.6666666666667,421.0,393.6666666666667,0.09090233956307903,0.3735294117647059,0.552870090634441
Haryana,Mahendragarh,2025-12-01,2706504,417,445,12.0,2952561.0,2706531.0,,467.0,340.0,,514.0,331.0,,2788532.0,2788528.1666666665,408.0,357.1666666666667,430.0,400.3333333333333,-0.08333680489581752,-0.10706638115631695,-0.13424124513618674
Haryana,Mahendragarh,,44288392,5972,5793,,2706504.0,2952561.0,7750469.0,417.0,467.0,10680.0,445.0,514.0,18052.0,16649152.333333334,9718843.833333334,2285.3333333333335,1314.8333333333333,2250.6666666666665,1320.6666666666667,15.363689837517327,13.321342925659472,12.017977528089888
Haryana,Mewat,2025-01-01,5497968,16978,16737,1.0,,,,,,,,,,,,,,,,,,
Haryana,Mewat,2025-02-01,2199105,1183,712,2.0,5497968.0,,,16978.0,,,16737.0,,,,,,,,,-0.6000149509782523,-0.9303215926493109,-0.9574595208221306
Haryana,Mewat,2025-03-01,2443318,1452,900,3.0,2199105.0,5497968.0,,1183.0,16978.0,,712.0,16737.0,,3380130.3333333335,,6537.666666666667,,6116.333333333333,,0.11105108669208619,0.22738799661876574,0.2640449438202248
Haryana,Mewat,2025-04-01,2199105,869,555,4.0,2443318.0,2199105.0,,1452.0,1183.0,,900.0,712.0,,2280509.3333333335,,1168.0,,722.3333333333334,,-0.09995137759391126,-0.4015151515151515,-0.3833333333333333
Haryana,Mewat,2025-05-01,2199105,824,504,5.0,2199105.0,2443318.0,,869.0,1452.0,,555.0,900.0,,2280509.3333333335,,1048.3333333333333,,653.0,,0.0,-0.05178365937859608,-0.09189189189189184
Haryana,Mewat,2025-06-01,2199004,920,586,6.0,2199105.0,2199105.0,,824.0,869.0,,504.0,555.0,,2199071.3333333335,2789600.8333333335,871.0,3704.3333333333335,548.3333333333334,3332.3333333333335,-4.5927775163101536e-05,0.11650485436893199,0.1626984126984128
Haryana,Mewat,2025-07-01,1955299,460,371,7.0,2199004.0,2199105.0,,920.0,824.0,,586.0,504.0,,2117802.6666666665,2199156.0,734.6666666666666,951.3333333333334,487.0,604.6666666666666,-0.11082517357858379,-0.5,-0.36689419795221845
Haryana,Mewat,2025-08-01,2199105,926,542,8.0,1955299.0,2199004.0,,460.0,920.0,,371.0,586.0,,2117802.6666666665,2199156.0,768.6666666666666,908.5,499.6666666666667,576.3333333333334,0.12468988118952651,1.0130434782608697,0.46091644204851745
Haryana,Mewat,2025-09-01,2199105,939,667,9.0,2199105.0,1955299.0,,926.0,460.0,,542.0,371.0,,2117836.3333333335,2158453.8333333335,775.0,823.0,526.6666666666666,537.5,0.0,0.014038876889848728,0.23062730627306283
Haryana,Mewat,2025-10-01,2199105,828,633,10.0,2199105.0,2199105.0,,939.0,926.0,,667.0,542.0,,2199105.0,2158453.8333333335,897.6666666666666,816.1666666666666,614.0,550.5,0.0,-0.11821086261980829,-0.050974512743628186
Haryana,Mewat,2025-11-01,2199105,873,624,11.0,2199105.0,2199105.0,,828.0,939.0,,633.0,667.0,,2199105.0,2158453.8333333335,880.0,824.3333333333334,641.3333333333334,570.5,0.0,0.05434782608695654,-0.014218009478673022
Haryana,Mewat,2025-12-01,2199105,726,498,12.0,2199105.0,2199105.0,,873.0,828.0,,624.0,633.0,,2199105.0,2158470.6666666665,809.0,792.0,585.0,555.8333333333334,0.0,-0.16838487972508587,-0.20192307692307687
Haryana,Mewat,,32497738,11290,6728,,2199105.0,2199105.0,5497968.0,726.0,873.0,16978.0,498.0,624.0,16737.0,12298649.333333334,7248877.166666667,4296.333333333333,2597.0,2616.6666666666665,1615.3333333333333,13.777710932402046,14.550964187327823,12.51004016064257
Haryana,Palwal,2025-01-01,5812216,16100,17064,1.0,,,,,,,,,,,,,,,,,,
Haryana,Palwal,2025-02-01,2179581,760,527,2.0,5812216.0,,,16100.0,,,17064.0,,,,,,,,,-0.625,-0.9527950310559006,-0.9691162681669011
Haryana,Palwal,2025-03-01,2300686,633,516,3.0,2179581.0,5812216.0,,760.0,16100.0,,527.0,17064.0,,3430827.6666666665,,5831.0,,6035.666666666667,,0.05556343168709943,-0.16710526315789476,-0.020872865275142316
Haryana,Palwal,2025-04-01,2300688,555,520,4.0,2300686.0,2179581.0,,633.0,760.0,,516.0,527.0,,2260318.3333333335,,649.3333333333334,,521.0,,8.693059374564882e-07,-0.12322274881516593,0.007751937984496138
Haryana,Palwal,2025-05-01,2179581,469,342,5.0,2300688.0,2300686.0,,555.0,633.0,,520.0,516.0,,2260318.3333333335,,552.3333333333334,,459.3333333333333,,-0.052639471323360665,-0.15495495495495493,-0.3423076923076923
Haryana,Palwal,2025-06-01,2179475,655,500,6.0,2179581.0,2300688.0,,469.0,555.0,,342.0,520.0,,2219914.6666666665,2825371.1666666665,559.6666666666666,3195.3333333333335,454.0,3244.8333333333335,-4.863320060144449e-05,0.39658848614072495,0.4619883040935673
Haryana,Palwal,2025-07-01,1695263,378,282,7.0,2179475.0,2179581.0,,655.0,469.0,,500.0,342.0,,2018106.3333333333,2139212.3333333335,500.6666666666667,575.0,374.6666666666667,447.8333333333333,-0.22216910035673731,-0.4229007633587786,-0.43600000000000005
Haryana,Palwal,2025-08-01,2179581,604,476,8.0,1695263.0,2179475.0,,378.0,655.0,,282.0,500.0,,2018106.3333333333,2139212.3333333335,545.6666666666666,549.0,419.3333333333333,439.3333333333333,0.28568900518680573,0.5978835978835979,0.6879432624113475
Haryana,Palwal,2025-09-01,1816169,474,369,9.0,2179581.0,1695263.0,,604.0,378.0,,476.0,282.0,,1897004.3333333333,2058459.5,485.3333333333333,522.5,375.6666666666667,414.8333333333333,-0.16673479902788657,-0.2152317880794702,-0.22478991596638653
Haryana,Palwal,2025-10-01,2300688,635,446,10.0,1816169.0,2179581.0,,474.0,604.0,,369.0,476.0,,2098812.6666666665,2058459.5,571.0,535.8333333333334,430.3333333333333,402.5,0.26678078967320773,0.3396624472573839,0.20867208672086712
Haryana,Palwal,2025-11-01,2179581,698,531,11.0,2300688.0,1816169.0,,635.0,474.0,,446.0,369.0,,2098812.6666666665,2058459.5,602.3333333333334,574.0,448.6666666666667,434.0,-0.052639471323360665,0.09921259842519681,0.1905829596412556
Haryana,Palwal,2025-12-01,1937470,631,478,12.0,2179581.0,2300688.0,,698.0,635.0,,531.0,446.0,,2139246.3333333335,2018125.3333333333,654.6666666666666,570.0,485.0,430.3333333333333,-0.11108144180005242,-0.09598853868194845,-0.09981167608286257
Haryana,Palwal,,32451791,8025,6029,,1937470.0,2179581.0,5812216.0,631.0,698.0,16100.0,478.0,531.0,17064.0,12189614.0,7144213.333333333,3118.0,1844.5,2346.0,1388.1666666666667,15.749570832064496,11.717908082408874,11.612970711297072
Haryana,Panchkula,2025-01-01,16485345,11941,13763,1.0,,,,,,,,,,,,,,,,,,
Haryana,Panchkula,2025-02-01,6702430,362,256,2.0,16485345.0,,,11941.0,,,13763.0,,,,,,,,,-0.5934310140309469,-0.9696842810484884,-0.9813994041996658
Haryana,Panchkula,2025-03-01,6300828,299,230,3.0,6702430.0,16485345.0,,362.0,11941.0,,256.0,13763.0,,9829534.333333334,,4200.666666666667,,4749.666666666667,,-0.05991886524738044,-0.17403314917127077,-0.1015625
Haryana,Panchkula,2025-04-01,5362640,202,132,4.0,6300828.0,6702430.0,,299.0,362.0,,230.0,256.0,,6121966.0,,287.6666666666667,,206.0,,-0.14889916055477148,-0.32441471571906355,-0.4260869565217391
Haryana,Panchkula,2025-05-01,6165604,261,179,5.0,5362640.0,6300828.0,,202.0,299.0,,132.0,230.0,,5943024.0,,254.0,,180.33333333333334,,0.1497329673444423,0.2920792079207921,0.35606060606060597
Haryana,Panchkula,2025-06-01,5896568,263,224,6.0,6165604.0,5362640.0,,261.0,202.0,,179.0,132.0,,5808270.666666667,7818902.5,242.0,2221.3333333333335,178.33333333333334,2464.0,-0.04363497882770284,0.00766283524904221,0.25139664804469275
Haryana,Panchkula,2025-07-01,5495760,152,193,7.0,5896568.0,6165604.0,,263.0,261.0,,224.0,179.0,,5852644.0,5987305.0,225.33333333333334,256.5,198.66666666666666,202.33333333333334,-0.06797309892805448,-0.42205323193916355,-0.1383928571428571
Haryana,Panchkula,2025-08-01,6433267,241,204,8.0,5495760.0,5896568.0,,152.0,263.0,,193.0,224.0,,5941865.0,5942444.5,218.66666666666666,236.33333333333334,207.0,193.66666666666666,0.17058732550184152,0.5855263157894737,0.05699481865284972
Haryana,Panchkula,2025-09-01,6031500,239,213,9.0,6433267.0,5495760.0,,241.0,152.0,,204.0,193.0,,5986842.333333333,5897556.5,210.66666666666666,226.33333333333334,203.33333333333334,190.83333333333334,-0.06245147294523923,-0.008298755186721962,0.044117647058823595
Haryana,Panchkula,2025-10-01,6164860,196,214,10.0,6031500.0,6433267.0,,239.0,241.0,,213.0,204.0,,6209875.666666667,6031259.833333333,225.33333333333334,225.33333333333334,210.33333333333334,204.5,0.02211058608969574,-0.17991631799163177,0.0046948356807512415
Haryana,Panchkula,2025-11-01,6567313,298,279,11.0,6164860.0,6031500.0,,196.0,239.0,,214.0,213.0,,6254557.666666667,6098211.333333333,244.33333333333334,231.5,235.33333333333334,221.16666666666666,0.06528177444418848,0.5204081632653061,0.30373831775700944
Haryana,Panchkula,2025-12-01,6433899,314,221,12.0,6567313.0,6164860.0,,298.0,196.0,,279.0,214.0,,6388690.666666667,6187766.5,269.3333333333333,240.0,238.0,220.66666666666666,-0.02031485327408633,0.05369127516778516,-0.20788530465949817
Haryana,Panchkula,,85240288,3535,2958,,6433899.0,6567313.0,16485345.0,314.0,298.0,11941.0,221.0,279.0,13763.0,32747166.666666668,19478521.166666668,1382.3333333333333,803.8333333333334,1152.6666666666667,681.5,12.248620781892908,10.257961783439491,12.384615384615385
Haryana,Panipat,2025-01-01,12682886,19709,31600,1.0,,,,,,,,,,,,,,,,,,
Haryana,Panipat,2025-02-01,4888167,566,837,2.0,12682886.0,,,19709.0,,,31600.0,,,,,,,,,-0.6145855919543863,-0.9712821553604952,-0.973512658227848
Haryana,Panipat,2025-03-01,5416621,489,798,3.0,4888167.0,12682886.0,,566.0,19709.0,,837.0,31600.0,,7662558.0,,6921.333333333333,,11078.333333333334,,0.10810882688746104,-0.1360424028268551,-0.04659498207885304
Haryana,Panipat,2025-04-01,4491852,330,475,4.0,5416621.0,4888167.0,,489.0,566.0,,798.0,837.0,,4932213.333333333,,461.6666666666667,,703.3333333333334,,-0.17072802398395603,-0.32515337423312884,-0.40476190476190477
Haryana,Panipat,2025-05-01,4623986,391,607,5.0,4491852.0,5416621.0,,330.0,489.0,,475.0,798.0,,4844153.0,,403.3333333333333,,626.6666666666666,,0.029416374359618302,0.18484848484848482,0.2778947368421052
Haryana,Panipat,2025-06-01,4491919,392,567,6.0,4623986.0,4491852.0,,391.0,330.0,,607.0,475.0,,4535919.0,6099238.5,371.0,3646.1666666666665,549.6666666666666,5814.0,-0.028561288896635895,0.002557544757033181,-0.0658978583196046
Haryana,Panipat,2025-07-01,3963392,223,385,7.0,4491919.0,4623986.0,,392.0,391.0,,567.0,607.0,,4359765.666666667,4645989.5,335.3333333333333,398.5,519.6666666666666,611.5,-0.11766173878024067,-0.43112244897959184,-0.32098765432098764
Haryana,Panipat,2025-08-01,4756086,408,646,8.0,3963392.0,4491919.0,,223.0,392.0,,385.0,567.0,,4403799.0,4623976.0,341.0,372.1666666666667,532.6666666666666,579.6666666666666,0.20000393602247768,0.8295964125560538,0.6779220779220778
Haryana,Panipat,2025-09-01,4756123,548,818,9.0,4756086.0,3963392.0,,408.0,223.0,,646.0,385.0,,4491867.0,4513893.0,393.0,382.0,616.3333333333334,583.0,7.779506089766741e-06,0.3431372549019607,0.2662538699690402
Haryana,Panipat,2025-10-01,5416653,577,844,10.0,4756123.0,4756086.0,,548.0,408.0,,818.0,646.0,,4976287.333333333,4668026.5,511.0,423.1666666666667,769.3333333333334,644.5,0.13887992383712522,0.05291970802919699,0.0317848410757946
Haryana,Panipat,2025-11-01,5020307,547,805,11.0,5416653.0,4756123.0,,577.0,548.0,,844.0,818.0,,5064361.0,4734080.0,557.3333333333334,449.1666666666667,822.3333333333334,677.5,-0.07317175384873276,-0.051993067590987874,-0.04620853080568721
Haryana,Panipat,2025-12-01,4359785,527,721,12.0,5020307.0,5416653.0,,547.0,577.0,,805.0,844.0,,4932248.333333333,4712057.666666667,550.3333333333334,471.6666666666667,790.0,703.1666666666666,-0.13157004143372109,-0.03656307129798908,-0.10434782608695647
Haryana,Panipat,,69095212,6719,9244,,4359785.0,5020307.0,12682886.0,527.0,547.0,19709.0,721.0,805.0,31600.0,26158434.666666668,15567361.0,2597.6666666666665,1554.3333333333333,3590.0,2179.6666666666665,14.848307198634796,11.749525616698293,11.821081830790568
Haryana,Rewari,2025-01-01,14406269,14717,16117,1.0,,,,,,,,,,,,,,,,,,
Haryana,Rewari,2025-02-01,5418503,324,266,2.0,14406269.0,,,14717.0,,,16117.0,,,,,,,,,-0.623878812758529,-0.9779846436094313,-0.9834956877830862
Haryana,Rewari,2025-03-01,6155328,413,439,3.0,5418503.0,14406269.0,,324.0,14717.0,,266.0,16117.0,,8660033.333333334,,5151.333333333333,,5607.333333333333,,0.13598313039597842,0.27469135802469147,0.650375939849624
Haryana,Rewari,2025-04-01,5787211,394,387,4.0,6155328.0,5418503.0,,413.0,324.0,,439.0,266.0,,5787014.0,,377.0,,364.0,,-0.059804611549538866,-0.04600484261501214,-0.1184510250569476
Haryana,Rewari,2025-05-01,5170094,381,281,5.0,5787211.0,6155328.0,,394.0,413.0,,387.0,439.0,,5704211.0,,396.0,,369.0,,-0.1066346120782532,-0.032994923857868064,-0.2739018087855297
Haryana,Rewari,2025-06-01,6032045,424,346,6.0,5170094.0,5787211.0,,381.0,394.0,,281.0,387.0,,5663116.666666667,7161575.0,399.6666666666667,2775.5,338.0,2972.6666666666665,0.16671863219508198,0.11286089238845154,0.23131672597864772
Haryana,Rewari,2025-07-01,4433734,216,241,7.0,6032045.0,5170094.0,,424.0,381.0,,346.0,281.0,,5211957.666666667,5499485.833333333,340.3333333333333,358.6666666666667,289.3333333333333,326.6666666666667,-0.26497000602614873,-0.49056603773584906,-0.30346820809248554
Haryana,Rewari,2025-08-01,5050577,471,341,8.0,4433734.0,6032045.0,,216.0,424.0,,241.0,346.0,,5172118.666666667,5438164.833333333,370.3333333333333,383.1666666666667,309.3333333333333,339.1666666666667,0.13912494524930907,1.1805555555555554,0.41493775933609967
Haryana,Rewari,2025-09-01,5908161,485,369,9.0,5050577.0,4433734.0,,471.0,216.0,,341.0,241.0,,5130824.0,5396970.333333333,390.6666666666667,395.1666666666667,317.0,327.5,0.16979921304041112,0.02972399150743099,0.08211143695014655
Haryana,Rewari,2025-10-01,5909827,448,344,10.0,5908161.0,5050577.0,,485.0,471.0,,369.0,341.0,,5622855.0,5417406.333333333,468.0,404.1666666666667,351.3333333333333,320.3333333333333,0.0002819828369606814,-0.07628865979381438,-0.0677506775067751
Haryana,Rewari,2025-11-01,5296484,458,364,11.0,5909827.0,5908161.0,,448.0,485.0,,344.0,369.0,,5704824.0,5438471.333333333,463.6666666666667,417.0,359.0,334.1666666666667,-0.10378357945164896,0.022321428571428603,0.058139534883721034
Haryana,Rewari,2025-12-01,5417904,451,410,12.0,5296484.0,5909827.0,,458.0,448.0,,364.0,344.0,,5541405.0,5336114.5,452.3333333333333,421.5,372.6666666666667,344.8333333333333,0.02292464208331424,-0.015283842794759805,0.12637362637362637
Haryana,Rewari,,78677902,5805,4840,,5417904.0,5296484.0,14406269.0,451.0,458.0,14717.0,410.0,364.0,16117.0,29797430.0,17710142.5,2238.0,1353.0,1871.3333333333333,1111.3333333333333,13.52183390477203,11.87139689578714,10.804878048780488
Haryana,Rohtak,2025-01-01,15782030,15795,35009,1.0,,,,,,,,,,,,,,,,,,
Haryana,Rohtak,2025-02-01,6089338,408,732,2.0,15782030.0,,,15795.0,,,35009.0,,,,,,,,,-0.6141600288429309,-0.9741690408357075,-0.9790910908623497
