state,district,year_month,enrol_activity,demo_activity,bio_activity,enrol_norm,demo_norm,bio_norm,isi_score,lifecycle_cluster
Arunachal Pradesh,Kurung Kumey,2025-01,1582243,30892040,9483543,0.0004717077040703,0.006397859381269,0.0023904059577953,0.0034209645948116,0
Arunachal Pradesh,Kurung Kumey,2025-02,1582239,1580271,2370338,0.000471706431113,0.0003055799381904,0.0005764177370444,0.0002584577838713,0
Arunachal Pradesh,Kurung Kumey,2025-03,791119,5530817,4740670,0.0002199409307128,0.001126677777244,0.0011808926997749,0.000879040004665,0
Arunachal Pradesh,Kurung Kumey,2025-04,791119,4740686,4740761,0.0002199409307128,0.000962453678431,0.0011809159063221,0.0008133596477587,0
Arunachal Pradesh,Kurung Kumey,2025-05,791119,6320938,3950661,0.0002199409307128,0.0012908997976155,0.00097942697226,0.0008641425218076,0
Arunachal Pradesh,Kurung Kumey,2025-06,1582240,3160482,4740699,0.0004717067493523,0.0006340175357652,0.001180900095268,0.0006316257025428,0
Arunachal Pradesh,Kurung Kumey,2025-07,791120,790146,4740689,0.0002199412489521,0.0001413570864423,0.0011808975450979,0.0004849136028256,0
Arunachal Pradesh,Kurung Kumey,2025-08,791120,2370328,2370449,0.0002199412489521,0.000469788656537,0.0005764460439318,0.0003745056303971,0
Arunachal Pradesh,Kurung Kumey,2025-11,791119,3160443,3160479,0.0002199409307128,0.0006340094298437,0.0007779171268037,0.0005207824365164,0
Arunachal Pradesh,Kurung Kumey,2025-12,1582239,4740638,2370396,0.000471706431113,0.0009624437019122,0.0005764325280306,0.0005212092057545,0
Arunachal Pradesh,Kurung Kumey,NaT,15822410,3950594,3160505,0.0050034889389486,0.0007982376855395,0.0007779237572458,-0.0003702332106755,0
Arunachal Pradesh,Leparada,2025-09,791102,3160478,3950577,0.0002199355206442,0.0006340167043887,0.0009794055508318,0.0006013817979593,0
Arunachal Pradesh,Leparada,NaT,1582204,3160466,50567528,0.0004716952927364,0.000634014210259,0.0128675206833663,0.0053062748989028,0
Arunachal Pradesh,Lohit,2025-01,2376327,63998958,11076978,0.0007244164658508,0.0132789383074535,0.0027967589759541,0.0062853956201929,0
Arunachal Pradesh,Lohit,2025-02,2376214,3955746,3164495,0.0007243805048063,0.0007993084985529,0.0007789412750877,0.000486423808495,0
Arunachal Pradesh,Lohit,2025-03,1584105,7911089,4746695,0.0004723002657067,0.0016214033659498,0.0011824291772179,0.0010270729641257,0
Arunachal Pradesh,Lohit,2025-04,792002,4746706,4746739,0.000220221936043,0.0009637049001586,0.001182440397966,0.0008144137320412,0
Arunachal Pradesh,Lohit,2025-05,792003,4746711,5537786,0.0002202222542824,0.0009637059393793,0.0013841708331299,0.0008951062581472,0
Arunachal Pradesh,Lohit,2025-07,792002,3164435,4746680,0.000220221936043,0.0006348391436538,0.0011824253519628,0.000682861411038,0
Arunachal Pradesh,Lohit,2025-08,3960324,4746684,4746697,0.0012285066131576,0.0009637003275875,0.0011824296872519,0.0006127506833042,0
Arunachal Pradesh,Lohit,2025-09,1584106,2373327,3955582,0.000472300583946,0.0004704119811153,0.0009806819109317,0.0004859774400296,0
Arunachal Pradesh,Lohit,2025-10,792003,4746717,3955584,0.0002202222542824,0.0009637071864442,0.0009806824209657,0.0007337113921075,0
Arunachal Pradesh,Lohit,2025-11,2376208,4746775,5537809,0.0007243785953703,0.0009637192414043,0.001384176698521,0.0007942826568961,0
Arunachal Pradesh,Lohit,2025-12,3168213,6328942,4746682,0.0009764257375793,0.0012925633821185,0.0011824258619968,0.0007947105501302,0
Arunachal Pradesh,Lohit,NaT,45147233,6328968,4746713,0.0143358010240196,0.0012925687860662,0.0011824337675239,-0.0018771591833678,0
Arunachal Pradesh,Longding,2025-01,2376825,4746737,60915828,0.0007245749490382,0.000963711343327,0.0155065131354039,0.0064431748016847,0
Arunachal Pradesh,Longding,2025-02,1584278,76738260,2373486,0.0004723553211111,0.0159267275860115,0.0005772205305699,0.0065071081824103,0
Arunachal Pradesh,Longding,2025-03,1584279,1582271,1582262,0.0004723556393504,0.000305995626472,0.0003754449573964,0.0001781051056773,0
Arunachal Pradesh,Longding,2025-04,792141,1582289,791134,0.0002202661713102,0.0003059993676666,0.0001736938658552,0.0001478240591467,0
Arunachal Pradesh,Longding,2025-05,2376398,1582336,1582263,0.0007244390608434,0.0003060091363412,0.0003754452124134,0.0001276939273331,0
Arunachal Pradesh,Longding,2025-06,2376419,1582350,1582263,0.0007244457438693,0.0003060120461592,0.0003754452124134,0.0001276937546551,0
Arunachal Pradesh,Longding,2025-07,1584295,2373409,791132,0.0004723607311798,0.0004704290243348,0.0001736933558212,0.0001631768058264,0
Arunachal Pradesh,Longding,2025-08,1584289,791137,2373395,0.0004723588217438,0.0001415630599858,0.0005771973240226,0.0001930323892546,0
Arunachal Pradesh,Longding,2025-09,3163044,1582266,1582262,0.0009747807584718,0.0003059945872513,0.0003754449573964,7.761966616476613e-05,0
Arunachal Pradesh,Longding,2025-10,2376415,1582264,791131,0.000724444470912,0.0003059941715631,0.0001736931008042,4.698601476453088e-05,0
Arunachal Pradesh,Longding,2025-11,1584279,791132,791131,0.0004723556393504,0.0001415620207651,0.0001736931008042,3.163092075767851e-05,0
Arunachal Pradesh,Longding,2025-12,2376414,791132,791132,0.0007244441526727,0.0001415620207651,0.0001736933558212,-1.878667989996721e-05,0
Arunachal Pradesh,Longding,NaT,38017030,3164524,791131,0.0120666899836594,0.0006348576417823,0.0001736931008042,-0.0020899176996972,0
Arunachal Pradesh,Lower Dibang Valley,2025-01,792111,21360578,11866971,0.0002202566241302,0.0044168008513289,0.0029982206231969,0.0029219572649842,0
Arunachal Pradesh,Lower Dibang Valley,2025-03,792113,1582370,4747622,0.0002202572606089,0.000306016203042,0.0011826655779796,0.0005514212602869,0
Arunachal Pradesh,Lower Dibang Valley,2025-04,792111,3164519,1582250,0.0002202566241302,0.0006348566025616,0.0003754418971924,0.0003600680750755,0
Arunachal Pradesh,Lower Dibang Valley,2025-06,792111,2373370,2373374,0.0002202566241302,0.0004704209184133,0.0005771919686655,0.0003749938300055,0
Arunachal Pradesh,Lower Dibang Valley,2025-07,792111,2373359,2373373,0.0002202566241302,0.0004704186321278,0.0005771917136485,0.0003749928134844,0
Arunachal Pradesh,Lower Dibang Valley,2025-08,1584227,2373365,2373365,0.0004723390909052,0.0004704198791926,0.0005771896735125,0.000324576002901,0
Arunachal Pradesh,Lower Dibang Valley,2025-09,792113,2373364,1582241,0.0002202572606089,0.0004704196713485,0.0003754396020393,0.0002942922572333,0
Arunachal Pradesh,Lower Dibang Valley,2025-10,1584226,3164480,3164486,0.0004723387726658,0.0006348484966401,0.0007789389799347,0.0004710472360967,0
Arunachal Pradesh,Lower Dibang Valley,2025-11,1584223,2373375,2373375,0.0004723378179478,0.000470421957634,0.0005771922236825,0.000324578108937,0
Arunachal Pradesh,Lower Dibang Valley,2025-12,1584225,3164502,1582245,0.0004723384544265,0.0006348530692112,0.0003754406221073,0.0003096497856421,0
Arunachal Pradesh,Lower Dibang Valley,NaT,31684478,3164494,3164489,0.0100514228647772,0.0006348514064581,0.0007789397449857,-0.0014447681123779,0
Arunachal Pradesh,Lower Siang,2025-01,791126,2373366,2373369,0.0002199431583881,0.0004704200870367,0.0005771906935805,0.0003750556805693,0
Arunachal Pradesh,Lower Siang,2025-03,1582252,1582252,2373365,0.0004717105682243,0.0003059916774334,0.0005771896735125,0.0002589304267335,0
Arunachal Pradesh,Lower Siang,2025-04,791128,41929436,26898182,0.0002199437948668,0.0086919174695378,0.0068314350037217,0.0061653522303304,0
Arunachal Pradesh,Lower Siang,2025-05,791127,3955620,6331407,0.0002199434766275,0.0007992823101912,0.0015865576820596,0.0009103473015748,0
Arunachal Pradesh,Lower Siang,2025-06,1582253,3164497,2373370,0.0004717108864636,0.0006348520299905,0.0005771909485975,0.0003904750141425,0
Arunachal Pradesh,Lower Siang,2025-08,1582229,2373373,3164523,0.0004717032487197,0.0004704215419457,0.0007789484155638,0.0004054073332598,0
Arunachal Pradesh,Lower Siang,2025-09,791127,1582241,2373377,0.0002199434766275,0.0003059893911478,0.0005771927337165,0.0003092841546202,0
Arunachal Pradesh,Lower Siang,2025-10,1582252,1582256,2373382,0.0004717105682243,0.0003059925088099,0.0005771940088015,0.0002589324933997,0
Arunachal Pradesh,Lower Siang,NaT,9493396,2373374,2373367,0.0029893477508234,0.0004704217497899,0.0005771901835465,-0.00017882477683,0
Arunachal Pradesh,Lower Subansiri,2025-01,1582246,3164503,2373382,0.0004717086587883,0.0006348532770554,0.0005771940088015,0.0003904771825851,0
Arunachal Pradesh,Lower Subansiri,2025-02,1582244,1582249,2373424,0.0004717080223096,0.0003059910539009,0.0005772047195157,0.0002589367049047,0
Arunachal Pradesh,Lower Subansiri,2025-03,2373366,2373374,2373382,0.0007234741591885,0.0004704217497899,0.0005771940088015,0.0002743514715989,0
Arunachal Pradesh,Lower Subansiri,2025-04,791124,791122,2373402,0.0002199425219095,0.0001415599423237,0.0005771991091416,0.0002435151162042,0
Arunachal Pradesh,Lower Subansiri,2025-05,1582243,791126,3164536,0.0004717077040703,0.0001415607737003,0.0007789517307848,0.00027386346098,0
Arunachal Pradesh,Lower Subansiri,2025-06,791120,34809332,2373418,0.0002199412489521,0.0072120455712644,0.0005772031894137,0.0030717112544808,0
Arunachal Pradesh,Lower Subansiri,2025-07,1582244,791102,32436332,0.0004717080223096,0.0001415557854409,0.0082437574188287,0.0032597836772459,0
Arunachal Pradesh,Lower Subansiri,2025-08,1582243,791102,1582204,0.0004717077040703,0.0001415557854409,0.0003754301664102,0.0001124528399264,0
Arunachal Pradesh,Lower Subansiri,2025-09,1582244,791102,791102,0.0004717080223096,0.0001415557854409,0.0001736857053111,3.17549918389134e-05,0
Arunachal Pradesh,Lower Subansiri,2025-10,791122,791102,791102,0.0002199418854308,0.0001415557854409,0.0001736857053111,8.210821921467965e-05,0
Arunachal Pradesh,Lower Subansiri,2025-11,2373364,791103,1582206,0.0007234735227098,0.0001415559932851,0.0003754306764442,6.209996334978008e-05,0
Arunachal Pradesh,Lower Subansiri,2025-12,1582242,1582204,1582204,0.000471707385831,0.0003059817009146,0.0003754301664102,0.0001782232697637,0
Arunachal Pradesh,Lower Subansiri,NaT,27689252,791102,2373306,0.0087799848110031,0.0001415557854409,0.0005771746275093,-0.0014685047970204,0
Arunachal Pradesh,Namsai,2025-01,1584207,1582204,791102,0.0004723327261185,0.0003059817009146,0.0001736857053111,9.740041726661244e-05,0
Arunachal Pradesh,Namsai,2025-02,1584213,8702123,1582204,0.0004723346355545,0.001785815148022,0.0003754301664102,0.0007700311986619,0
Arunachal Pradesh,Namsai,2025-03,2376319,9505229,7119929,0.0007244139199361,0.0019527360245618,0.001787644199291,0.0013512693055539,0
Arunachal Pradesh,Namsai,2025-04,792104,7920821,15051547,0.0002202543964549,0.0016234261051281,0.0038103416505096,0.0021294562229641,0
Arunachal Pradesh,Namsai,2025-05,1584210,9504847,5544626,0.0004723336808365,0.0019526566281,0.0013859151494304,0.0012409619748448,0
Arunachal Pradesh,Namsai,2025-06,2376313,11881258,7920830,0.0007244120105001,0.0024465797305783,0.0019918875720024,0.0016305045189322,0
Arunachal Pradesh,Namsai,2025-07,792105,7920832,8712957,0.0002202547146943,0.0016234283914136,0.0021938934255295,0.0014828777838384,0
Arunachal Pradesh,Namsai,2025-08,1584218,7128757,7920796,0.0004723362267512,0.001458800243591,0.0019918789014243,0.0012858044126558,0
Arunachal Pradesh,Namsai,2025-09,2376316,3168218,7128733,0.0007244129652181,0.0006356254180384,0.0017898893689853,0.0008253233217658,0
Arunachal Pradesh,Namsai,2025-10,1584209,8712925,5544585,0.0004723333625972,0.0017880602804309,0.0013859046937333,0.0011751193171462,0
Arunachal Pradesh,Namsai,2025-11,792106,7128718,7128714,0.0002202550329336,0.0014587921376695,0.0017898845236622,0.0012554196579459,0
Arunachal Pradesh,Namsai,2025-12,1584215,5544672,7920700,0.0004723352720332,0.0011295574578147,0.001991854419792,0.001154097696636,0
Arunachal Pradesh,Namsai,NaT,49902634,8712829,11089126,0.0158491566620624,0.0017880403273933,0.0027998569225064,-0.0013346724324525,0
Arunachal Pradesh,Pakke Kessang,NaT,3160416,7128694,7128601,0.0009739444255071,0.0014587871494101,0.0017898557067409,0.001104668257359,0
Arunachal Pradesh,Papum Pare,2025-01,5537794,118018678,8712936,0.0017305196123439,0.0245066205970096,0.0021938880701725,0.010334099544404,0
Arunachal Pradesh,Papum Pare,2025-02,6328943,2371231,98217873,0.0019822943416847,0.0004699763397961,0.0250191688566882,0.0097991992102568,0
Arunachal Pradesh,Papum Pare,2025-03,5537812,11056956,15811248,0.0017305253406519,0.0022752533896301,0.0040040783226978,0.0021656276168008,0
Arunachal Pradesh,Papum Pare,2025-04,1582227,8691488,5522951,0.000471702612241,0.0017836047255846,0.0013803876558906,0.0011712564301418,0
Arunachal Pradesh,Papum Pare,2025-05,6328931,6331568,7107233,0.0019822905228127,0.0012931091808322,0.001784406503421,0.0008345481691387,0
Arunachal Pradesh,Papum Pare,2025-06,4746687,7893867,8686000,0.001478758249055,0.001617823874157,0.0021870189321799,0.0012261854727238,0
Arunachal Pradesh,Papum Pare,2025-07,2373357,3955174,5539449,0.0007234712950345,0.0007991896117044,0.0013845949264059,0.0007288195562372,0
Arunachal Pradesh,Papum Pare,2025-08,6328917,3949676,6320566,0.001982286067462,0.0007980468846183,0.0015837930427302,0.0005562787574469,0
Arunachal Pradesh,Papum Pare,2025-09,4746686,7107241,4741846,0.0014787579308157,0.0014543282690575,0.0011811925997704,0.000758456761368,0
Arunachal Pradesh,Papum Pare,2025-10,5537803,6309611,7893832,0.0017305224764979,0.0012885455470327,0.0019850026229557,0.0009633147726958,0
Arunachal Pradesh,Papum Pare,2025-11,7120047,11051418,6326078,0.0022340547502555,0.0022741023487783,0.0015851986964507,0.0010969094680405,0
Arunachal Pradesh,Papum Pare,2025-12,6328929,7899342,8680467,0.001982289886334,0.0016189618208279,0.0021856079231024,0.0011253699203053,0
Arunachal Pradesh,Papum Pare,NaT,126578396,6331597,9478128,0.0402503999481557,0.0012931152083123,0.0023890250407241,-0.0065772238900165,0
Arunachal Pradesh,Shi-Yomi,2025-03,791006,95628332,6320582,0.0002199049696683,0.0198529183704665,0.0015837971230022,0.0085307052034538,0
Arunachal Pradesh,Shi-Yomi,2025-06,1582014,3168734,79769184,0.0004716348272633,0.0006357326656151,0.0203144394788205,0.0082857418923215,0
Arunachal Pradesh,Shi-Yomi,2025-08,1582009,3168493,6337991,0.0004716332360666,0.0006356825751771,0.0015882367140073,0.0007952410684604,0
Arunachal Pradesh,Shi-Yomi,2025-10,791004,1584254,2376352,0.0002199043331896,0.0003064077814032,0.0005779514093004,0.0003097628096435,0
Arunachal Pradesh,Shi-Yomi,2025-11,791004,1584249,2376377,0.0002199043331896,0.0003064067421825,0.0005779577847255,0.0003097649441253,0
Arunachal Pradesh,Shi-Yomi,NaT,9492055,2376345,2376399,0.002988920991879,0.0004710392547322,0.0005779633950996,-0.000178183138443,0
Arunachal Pradesh,Siang,2025-01,791103,1584234,2376355,0.0002199358388835,0.0003064036245204,0.0005779521743514,0.000309755151772,0
Arunachal Pradesh,Siang,2025-02,791002,1584232,2376350,0.000219903696711,0.0003064032088321,0.0005779508992664,0.0003097609038972,0
Arunachal Pradesh,Siang,2025-03,2373108,3168498,2376376,0.0007233920534408,0.0006356836143979,0.0005779575297085,0.0003407780469544,0
Arunachal Pradesh,Siang,2025-04,1582105,2376346,2376356,0.0004716637870425,0.0004710394625763,0.0005779524293684,0.0003252639993694,0
Arunachal Pradesh,Siang,2025-07,791002,2376383,3168480,0.000219903696711,0.0004710471528095,0.0007799575178446,0.0004564211289194,0
Arunachal Pradesh,Siang,2025-08,791106,792127,2376375,0.0002199367936015,0.0001417688256852,0.0005779572746915,0.0002439030814304,0
Arunachal Pradesh,Siang,2025-10,791002,3168494,1584243,0.000219903696711,0.0006356827830213,0.0003759501460793,0.000360672432298,0
Arunachal Pradesh,Siang,2025-11,1582108,37229678,2376388,0.0004716647417605,0.0077151003060687,0.0005779605899125,0.0032228914100404,0
Arunachal Pradesh,Siang,2025-12,791004,6329032,33269336,0.0002199043331896,0.0012925820880912,0.0084561876023871,0.0038555270095533,0
Arunachal Pradesh,Siang,NaT,25313022,4746726,6328981,0.0080237749629195,0.0009637090570414,0.0015859390108103,-0.0005848957654431,0
Arunachal Pradesh,Tawang,2025-01,2370319,5537812,1582253,0.0007225044839436,0.0011281316470089,0.0003754426622434,0.0004569288269121,0
Arunachal Pradesh,Tawang,2025-02,1580212,6328929,2373337,0.0004710613599868,0.0012925606801447,0.0005771825330364,0.000653685013275,0
Arunachal Pradesh,Tawang,2025-03,2370319,3955592,5537798,0.0007225044839436,0.0007992764905552,0.001384173893334,0.0007288792567669,0
Arunachal Pradesh,Tawang,2025-05,4740641,1582229,3164480,0.0014768341740532,0.0003059868970181,0.0007789374498326,0.0001386029039296,0
Arunachal Pradesh,Tawang,2025-06,790106,1582228,3164448,0.0002196185542694,0.000305986689174,0.0007789292892885,0.0003900426805311,0
Arunachal Pradesh,Tawang,2025-08,1580211,3955614,1582232,0.0004710610417475,0.0007992810631263,0.0003754373068863,0.0003756751396555,0
Arunachal Pradesh,Tawang,2025-09,1580213,3164482,3164461,0.0004710616782262,0.0006348489123284,0.0007789326045096,0.0004713002710899,0
Arunachal Pradesh,Tawang,2025-10,790107,6328866,2373355,0.0002196188725087,0.0012925475859638,0.0005771871233425,0.0007039701092207,0
Arunachal Pradesh,Tawang,2025-11,3950536,3955620,4746719,0.0012253916865751,0.0007992823101912,0.001182435297626,0.0005476087058118,0
Arunachal Pradesh,Tawang,2025-12,790107,1582231,6328924,0.0002196188725087,0.0003059873127064,0.0015859244748412,0.0007128409405173,0
Arunachal Pradesh,Tawang,NaT,46616315,46676135,4746698,0.0148033206984797,0.0096784910448202,0.0011824299422689,0.0013837042551397,0
Arunachal Pradesh,Tirap,2025-01,792130,2373747,37973481,0.0002202626706776,0.0004704992756544,0.0096558245619157,0.0040064770008925,0
Arunachal Pradesh,Tirap,2025-02,792131,5537886,8703998,0.0002202629889169,0.0011281470274753,0.0021916087281998,0.0012838497044866,0
Arunachal Pradesh,Tirap,2025-03,792133,6329035,3955639,0.0002202636253956,0.0012925827116236,0.0009806964469009,0.0008652589383307,0
Arunachal Pradesh,Tirap,2025-04,792131,3955643,4746777,0.0002202629889169,0.0007992870906064,0.0011824500886121,0.000748642273904,0
Arunachal Pradesh,Tirap,2025-05,1578761,2373376,3164526,0.000470599594716,0.0004704221654782,0.0007789491806148,0.000405628619494,0
Arunachal Pradesh,Tirap,2025-06,1584264,4746752,3955632,0.0004723508657605,0.0009637144609891,0.0009806946617819,0.0006832934759563,0
Arunachal Pradesh,Tirap,2025-07,1584264,3955603,4746725,0.0004723508657605,0.0007992787768408,0.001182436827728,0.0006982160686754,0
